PathBank ID,Pathway Name,Pathway Subject,Metabolite ID,Metabolite Name,HMDB ID,KEGG ID,ChEBI ID,DrugBank ID,CAS,Formula,IUPAC,SMILES,InChI,InChI Key
SMP0012033,Abscisic Acid Glucose Ester Metabolism,Metabolic,PW_C001144,NADH,HMDB0001487,C00004,16908.0,DB00157,58-68-4,C21H29N7O14P2,"[({[(2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy}(hydroxy)phosphoryl)oxy]({[(2R,3S,4R,5R)-5-(3-carbamoyl-1,4-dihydropyridin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy})phosphinic acid",NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](CO[P@](O)(=O)O[P@](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=NC3=C(N)N=CN=C23)[C@@H](O)[C@H]1O,"InChI=1S/C21H29N7O14P2/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(32)14(30)11(41-21)6-39-44(36,37)42-43(34,35)38-5-10-13(29)15(31)20(40-10)27-3-1-2-9(4-27)18(23)33/h1,3-4,7-8,10-11,13-16,20-21,29-32H,2,5-6H2,(H2,23,33)(H,34,35)(H,36,37)(H2,22,24,25)/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1",BOPGDPNILDQYTO-NNYOXOHSSA-N
SMP0012033,Abscisic Acid Glucose Ester Metabolism,Metabolic,PW_C040034,Hydrogen Ion,HMDB0059597,C00080,15378.0,,,H,hydron,[H+],InChI=1S/p+1,GPRLSGONYQIRFK-UHFFFAOYSA-N
SMP0012033,Abscisic Acid Glucose Ester Metabolism,Metabolic,PW_C057889,abscisic aldehyde,,C13455 ,31157.0,,,C15H20O3,"(2Z,4E)-5-[(1S)-1-hydroxy-2,6,6-trimethyl-4-oxocyclohex-2-en-1-yl]-3-methylpenta-2,4-dienal",[H]\C(C=O)=C(/C)\C(\[H])=C(/[H])[C@@]1(O)C(C)=CC(=O)CC1(C)C,"InChI=1S/C15H20O3/c1-11(6-8-16)5-7-15(18)12(2)9-13(17)10-14(15,3)4/h5-9,18H,10H2,1-4H3/b7-5+,11-6-/t15-/m1/s1",RIKWDZWVHUIUAM-KICRZJJPSA-N
SMP0012033,Abscisic Acid Glucose Ester Metabolism,Metabolic,PW_C057878,molybdenum cofactor (Moco),,,71302.0,,,C10H10MoN5O8PS2,"{5-amino-7,13,13-trioxo-17-oxa-12,14-dithia-2,4,6,9-tetraaza-13-molybdatetracyclo[8.7.0.0^{3,8}.0^{11,15}]heptadeca-3(8),4,11(15)-trien-16-yl}methyl phosphate",NC1=NC2=C(NC3C(N2)OC(COP([O-])([O-])=O)C2=C3S[Mo](=O)(=O)S2)C(=O)N1,"InChI=1S/C10H14N5O6PS2.Mo.2O/c11-10-14-7-4(8(16)15-10)12-3-6(24)5(23)2(21-9(3)13-7)1-20-22(17,18)19;;;/h2-3,9,12,23-24H,1H2,(H2,17,18,19)(H4,11,13,14,15,16);;;/q;+2;;/p-4",HDAJUGGARUFROU-UHFFFAOYSA-J
SMP0012033,Abscisic Acid Glucose Ester Metabolism,Metabolic,PW_C001420,Water,HMDB0002111,C00001,15377.0,,7732-18-5,H2O,water,O,InChI=1S/H2O/h1H2,XLYOFNOQVPJJNP-UHFFFAOYSA-N
SMP0012033,Abscisic Acid Glucose Ester Metabolism,Metabolic,PW_C016115,(S)-Abscisic acid,HMDB0035140,C06082,18743.0,,21293-29-8,C15H20O4,"(2E,4E)-5-[(1S)-1-hydroxy-2,6,6-trimethyl-4-oxocyclohex-2-en-1-yl]-3-methylpenta-2,4-dienoic acid",OC(=O)\C=C(/C)\C=C\[C@@]1(O)C(C)=CC(=O)CC1(C)C,"InChI=1S/C15H20O4/c1-10(7-13(17)18)5-6-15(19)11(2)8-12(16)9-14(15,3)4/h5-8,19H,9H2,1-4H3,(H,17,18)/b6-5+,10-7+/t15-/m1/s1",JLIDBLDQVAYHNE-IBPUIESWSA-N
SMP0012033,Abscisic Acid Glucose Ester Metabolism,Metabolic,PW_C001783,Hydrogen peroxide,HMDB0003125,C00027,16240.0,,7722-84-1,H2O2,peroxol,OO,InChI=1S/H2O2/c1-2/h1-2H,MHAJPDPJQMAIIY-UHFFFAOYSA-N
SMP0012033,Abscisic Acid Glucose Ester Metabolism,Metabolic,PW_C000193,Uridine diphosphate glucose,HMDB0000286,C00029,,DB01861,133-89-1,C15H24N2O17P2,"[({[(2R,3S,4R,5R)-5-(2,4-dioxo-1,2,3,4-tetrahydropyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy}(hydroxy)phosphoryl)oxy]({[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy})phosphinic acid",OC[C@@H]1OC(OP(O)(=O)OP(O)(=O)OC[C@@H]2O[C@@H]([C@@H](O)[C@H]2O)N2C=CC(=O)NC2=O)[C@@H](O)[C@H](O)[C@H]1O,"InChI=1S/C15H24N2O17P2/c18-3-5-8(20)10(22)12(24)14(32-5)33-36(28,29)34-35(26,27)30-4-6-9(21)11(23)13(31-6)17-2-1-7(19)16-15(17)25/h1-2,5-6,8-14,18,20-24H,3-4H2,(H,26,27)(H,28,29)(H,16,19,25)/t5-,6-,8-,9-,10+,11-,12-,13-,14?/m0/s1",HSCJRCZFDFQWRP-LPTOLDDLSA-N
SMP0012033,Abscisic Acid Glucose Ester Metabolism,Metabolic,PW_C000201,Uridine 5'-diphosphate,HMDB0000295,C00015,17659.0,DB03435,58-98-0,C9H14N2O12P2,"[({[(2R,3S,4R,5R)-5-(2,4-dioxo-1,2,3,4-tetrahydropyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy}(hydroxy)phosphoryl)oxy]phosphonic acid",O[C@H]1[C@@H](O)[C@@H](O[C@@H]1COP(O)(=O)OP(O)(O)=O)N1C=CC(=O)NC1=O,"InChI=1S/C9H14N2O12P2/c12-5-1-2-11(9(15)10-5)8-7(14)6(13)4(22-8)3-21-25(19,20)23-24(16,17)18/h1-2,4,6-8,13-14H,3H2,(H,19,20)(H,10,12,15)(H2,16,17,18)/t4-,6-,7-,8-/m1/s1",XCCTYIAWTASOJW-XVFCMESISA-N
SMP0012033,Abscisic Acid Glucose Ester Metabolism,Metabolic,PW_C057902,abscisic acid glucose ester,,C15970,22151.0,,,C21H30O9,"(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl (2Z,4E)-5-[(1S)-1-hydroxy-2,6,6-trimethyl-4-oxocyclohex-2-en-1-yl]-3-methylpenta-2,4-dienoate",C\C(\C=C\[C@@]1(O)C(C)=CC(=O)CC1(C)C)=C\C(=O)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,"InChI=1S/C21H30O9/c1-11(5-6-21(28)12(2)8-13(23)9-20(21,3)4)7-15(24)30-19-18(27)17(26)16(25)14(10-22)29-19/h5-8,14,16-19,22,25-28H,9-10H2,1-4H3/b6-5+,11-7-/t14-,16-,17+,18-,19+,21-/m1/s1",HLVPIMVSSMJFPS-VTEUUMMASA-N
SMP0012033,Abscisic Acid Glucose Ester Metabolism,Metabolic,PW_C057903,D-glucopyranose,,,4167.0,,,C6H12O6,"(3R,4S,5S,6R)-6-(hydroxymethyl)oxane-2,3,4,5-tetrol",OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,"InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2/t2-,3-,4+,5-,6?/m1/s1",WQZGKKKJIJFFOK-GASJEMHNSA-N
SMP0002415,Alanine Metabolism,Metabolic,PW_C000164,Pyruvic acid,HMDB0000243,C00022,32816.0,DB00119,127-17-3,C3H4O3,2-oxopropanoic acid,CC(=O)C(O)=O,"InChI=1S/C3H4O3/c1-2(4)3(5)6/h1H3,(H,5,6)",LCTONWCANYUPML-UHFFFAOYSA-N
SMP0002415,Alanine Metabolism,Metabolic,PW_C000741,L-Tryptophan,HMDB0000929,C00078,16828.0,DB00150,73-22-3,C11H12N2O2,(2S)-2-amino-3-(1H-indol-3-yl)propanoic acid,N[C@@H](CC1=CNC2=C1C=CC=C2)C(O)=O,"InChI=1S/C11H12N2O2/c12-9(11(14)15)5-7-6-13-10-4-2-1-3-8(7)10/h1-4,6,9,13H,5,12H2,(H,14,15)/t9-/m0/s1",QIVBCDIJIAJPQS-VIFPVBQESA-N
SMP0002415,Alanine Metabolism,Metabolic,PW_C000105,L-Alanine,HMDB0000161,C00041,16977.0,DB00160,56-41-7,C3H7NO2,(2S)-2-aminopropanoic acid,C[C@H](N)C(O)=O,"InChI=1S/C3H7NO2/c1-2(4)3(5)6/h2H,4H2,1H3,(H,5,6)/t2-/m0/s1",QNAYBMKLOCPYGJ-REOHCLBHSA-N
SMP0002415,Alanine Metabolism,Metabolic,PW_C044565,indole-3-pyruvate,,,,,,C11H8NO3,3-(1H-indol-3-yl)-2-oxopropanoate,[O-]C(=O)C(=O)CC1=CNC2=C1C=CC=C2,"InChI=1S/C11H9NO3/c13-10(11(14)15)5-7-6-12-9-4-2-1-3-8(7)9/h1-4,6,12H,5H2,(H,14,15)/p-1",RSTKLPZEZYGQPY-UHFFFAOYSA-M
SMP0002415,Alanine Metabolism,Metabolic,PW_C000448,L-Cysteine,HMDB0000574,C00097,17561.0,DB00151,52-90-4,C3H7NO2S,(2R)-2-amino-3-sulfanylpropanoic acid,N[C@@H](CS)C(O)=O,"InChI=1S/C3H7NO2S/c4-2(1-7)3(5)6/h2,7H,1,4H2,(H,5,6)/t2-/m0/s1",XUJNEKJLAYXESH-REOHCLBHSA-N
SMP0002415,Alanine Metabolism,Metabolic,PW_C000134,Oxoglutaric acid,HMDB0000208,C00026,30915.0,DB02926,328-50-7,C5H6O5,2-oxopentanedioic acid,OC(=O)CCC(=O)C(O)=O,"InChI=1S/C5H6O5/c6-3(5(9)10)1-2-4(7)8/h1-2H2,(H,7,8)(H,9,10)",KPGXRSRHYNQIFN-UHFFFAOYSA-N
SMP0002415,Alanine Metabolism,Metabolic,PW_C000095,L-Glutamic acid,HMDB0000148,C00025,16015.0,DB00142,56-86-0,C5H9NO4,(2S)-2-aminopentanedioic acid,N[C@@H](CCC(O)=O)C(O)=O,"InChI=1S/C5H9NO4/c6-3(5(9)10)1-2-4(7)8/h3H,1-2,6H2,(H,7,8)(H,9,10)/t3-/m0/s1",WHUUTDBJXJRKMK-VKHMYHEASA-N
SMP0002415,Alanine Metabolism,Metabolic,PW_C000721,NAD,HMDB0000902,C00003,15846.0,,53-84-9,C21H28N7O14P2,"1-[(2R,3R,4S,5R)-5-[({[({[(2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy}(hydroxy)phosphoryl)oxy](hydroxy)phosphoryl}oxy)methyl]-3,4-dihydroxyoxolan-2-yl]-3-carbamoyl-1lambda5-pyridin-1-ylium",NC(=O)C1=C[N+](=CC=C1)[C@@H]1O[C@H](COP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=NC3=C2N=CN=C3N)[C@@H](O)[C@H]1O,"InChI=1S/C21H27N7O14P2/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(32)14(30)11(41-21)6-39-44(36,37)42-43(34,35)38-5-10-13(29)15(31)20(40-10)27-3-1-2-9(4-27)18(23)33/h1-4,7-8,10-11,13-16,20-21,29-32H,5-6H2,(H5-,22,23,24,25,33,34,35,36,37)/p+1/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1",BAWFJGJZGIEFAR-NNYOXOHSSA-O
SMP0002415,Alanine Metabolism,Metabolic,PW_C001420,Water,HMDB0002111,C00001,15377.0,,7732-18-5,H2O,water,O,InChI=1S/H2O/h1H2,XLYOFNOQVPJJNP-UHFFFAOYSA-N
SMP0002415,Alanine Metabolism,Metabolic,PW_C001144,NADH,HMDB0001487,C00004,16908.0,DB00157,58-68-4,C21H29N7O14P2,"[({[(2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy}(hydroxy)phosphoryl)oxy]({[(2R,3S,4R,5R)-5-(3-carbamoyl-1,4-dihydropyridin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy})phosphinic acid",NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](CO[P@](O)(=O)O[P@](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=NC3=C(N)N=CN=C23)[C@@H](O)[C@H]1O,"InChI=1S/C21H29N7O14P2/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(32)14(30)11(41-21)6-39-44(36,37)42-43(34,35)38-5-10-13(29)15(31)20(40-10)27-3-1-2-9(4-27)18(23)33/h1,3-4,7-8,10-11,13-16,20-21,29-32H,2,5-6H2,(H2,23,33)(H,34,35)(H,36,37)(H2,22,24,25)/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1",BOPGDPNILDQYTO-NNYOXOHSSA-N
SMP0002415,Alanine Metabolism,Metabolic,PW_C040034,Hydrogen Ion,HMDB0059597,C00080,15378.0,,,H,hydron,[H+],InChI=1S/p+1,GPRLSGONYQIRFK-UHFFFAOYSA-N
SMP0002415,Alanine Metabolism,Metabolic,PW_C022608,Ammonium,HMDB0041827,C01342,28938.0,,14798-03-9,H4N,azanium,[NH4+],InChI=1S/H3N/h1H3/p+1,QGZKDVFQNNGYKY-UHFFFAOYSA-O
SMP0121229,alpha-Linolenic Acid Metabolism,Metabolic,PW_C001420,Water,HMDB0002111,C00001,15377.0,,7732-18-5,H2O,water,O,InChI=1S/H2O/h1H2,XLYOFNOQVPJJNP-UHFFFAOYSA-N
SMP0121229,alpha-Linolenic Acid Metabolism,Metabolic,PW_C001073,α-Linolenic acid,HMDB0001388,C06427,27432.0,DB00132,463-40-1,C18H30O2,"(9Z,12Z,15Z)-octadeca-9,12,15-trienoic acid",CC\C=C/C\C=C/C\C=C/CCCCCCCC(O)=O,"InChI=1S/C18H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h3-4,6-7,9-10H,2,5,8,11-17H2,1H3,(H,19,20)/b4-3-,7-6-,10-9-",DTOSIQBPPRVQHS-PDBXOOCHSA-N
SMP0121229,alpha-Linolenic Acid Metabolism,Metabolic,PW_C000353,Calcium,HMDB0000464,C00076,29108.0,DB01373,14127-61-8,Ca,calcium(2+) ion,[Ca++],InChI=1S/Ca/q+2,BHPQYMZQTOCNFJ-UHFFFAOYSA-N
SMP0121229,alpha-Linolenic Acid Metabolism,Metabolic,PW_C104719,13(S)-HPOTE,,C04785,58757.0,,,C18H29O4,"(13S)-13-hydroperoxyoctadeca-9,11,15-trienoate",CCC=CC[C@H](OO)C=CC=CCCCCCCCC([O-])=O,"InChI=1S/C18H30O4/c1-2-3-11-14-17(22-21)15-12-9-7-5-4-6-8-10-13-16-18(19)20/h3,7,9,11-12,15,17,21H,2,4-6,8,10,13-14,16H2,1H3,(H,19,20)/p-1/t17-/m0/s1",UYQGVDXDXBAABN-KRWDZBQOSA-M
SMP0121229,alpha-Linolenic Acid Metabolism,Metabolic,PW_C001065,Oxygen,HMDB0001377,C00007,15379.0,,7782-44-7,O2,oxidanone,O=O,InChI=1S/O2/c1-2,MYMOFIZGZYHOMD-UHFFFAOYSA-N
SMP0121229,alpha-Linolenic Acid Metabolism,Metabolic,PW_C104797,(R)-2-hydroperoxy-α-linolenic acid,,C16341,76236.0,,,C18H30O4,"(2R,9Z,12Z,15Z)-2-hydroperoxyoctadeca-9,12,15-trienoic acid",CC\C=C/C\C=C/C\C=C/CCCCCC[C@@H](OO)C(O)=O,"InChI=1S/C18H30O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17(22-21)18(19)20/h3-4,6-7,9-10,17,21H,2,5,8,11-16H2,1H3,(H,19,20)/b4-3-,7-6-,10-9-/t17-/m1/s1",BFDKCISGMFXZOW-KITAFTRQSA-N
SMP0121229,alpha-Linolenic Acid Metabolism,Metabolic,PW_C104798,"(9S,10E,12Z,15Z)-9-hydroperoxyoctadeca-10,12,15-trienoic acid",,C16321,60961.0,,,C18H30O4,"(9S,10E,12Z,15Z)-9-hydroperoxyoctadeca-10,12,15-trienoic acid",CC\C=C/C\C=C/C=C/[C@H](CCCCCCCC(O)=O)OO,"InChI=1S/C18H30O4/c1-2-3-4-5-6-8-11-14-17(22-21)15-12-9-7-10-13-16-18(19)20/h3-4,6,8,11,14,17,21H,2,5,7,9-10,12-13,15-16H2,1H3,(H,19,20)/b4-3-,8-6-,14-11+/t17-/m1/s1",RWKJTIHNYSIIHW-MEBVTJQTSA-N
SMP0121229,alpha-Linolenic Acid Metabolism,Metabolic,PW_C012347,"(3Z,6Z)-3,6-Nonadienal",HMDB0031152,C16323,,,21944-83-2,C9H14O,"(3Z,6Z)-nona-3,6-dienal",CC\C=C/C\C=C/CC=O,"InChI=1S/C9H14O/c1-2-3-4-5-6-7-8-9-10/h3-4,6-7,9H,2,5,8H2,1H3/b4-3-,7-6-",FIDBXHOCOXRPRO-CWWKMNTPSA-N
SMP0121229,alpha-Linolenic Acid Metabolism,Metabolic,PW_C104799,9-Oxononanoic acid,HMDB0094711,C16322,78700.0,,,C9H16O3,9-oxononanoic acid,OC(=O)CCCCCCCC=O,"InChI=1S/C9H16O3/c10-8-6-4-2-1-3-5-7-9(11)12/h8H,1-7H2,(H,11,12)",WLGDDELKYAWBBL-UHFFFAOYSA-N
SMP0121229,alpha-Linolenic Acid Metabolism,Metabolic,PW_C001799,Heme,HMDB0003178,C00032,17627.0,DB02577,14875-96-8,C34H32FeN4O4,"4,20-bis(2-carboxyethyl)-10,15-diethenyl-5,9,14,19-tetramethyl-2lambda5,22,23lambda5,25-tetraaza-1-ferraoctacyclo[11.9.1.1^{1,8}.1^{3,21}.0^{2,6}.0^{16,23}.0^{18,22}.0^{11,25}]pentacosa-2,4,6,8,10,12,14,16(23),17,19,21(24)-undecaene-2,23-bis(ylium)-1,1-diuide",CC1=C(CCC(O)=O)C2=CC3=[N+]4C(=CC5=C(C)C(C=C)=C6C=C7C(C)=C(C=C)C8=[N+]7[Fe--]4(N2C1=C8)N56)C(C)=C3CCC(O)=O,"InChI=1S/C34H34N4O4.Fe/c1-7-21-17(3)25-13-26-19(5)23(9-11-33(39)40)31(37-26)16-32-24(10-12-34(41)42)20(6)28(38-32)15-30-22(8-2)18(4)27(36-30)14-29(21)35-25;/h7-8,13-16H,1-2,9-12H2,3-6H3,(H4,35,36,37,38,39,40,41,42);/q;+2/p-2/b25-13-,26-13-,27-14-,28-15-,29-14-,30-15-,31-16-,32-16-;",KABFMIBPWCXCRK-RGGAHWMASA-L
SMP0121229,alpha-Linolenic Acid Metabolism,Metabolic,PW_C104800,"9,10-Epoxyoctadecatrienoic acid",,C16324,80445.0,,,C18H28O3,"8-[(3Z)-3-[(2Z,5Z)-octa-2,5-dien-1-ylidene]oxiran-2-yl]octanoic acid",CC\C=C/C\C=C/C=C1\OC1CCCCCCCC(O)=O,"InChI=1S/C18H28O3/c1-2-3-4-5-7-10-13-16-17(21-16)14-11-8-6-9-12-15-18(19)20/h3-4,7,10,13,17H,2,5-6,8-9,11-12,14-15H2,1H3,(H,19,20)/b4-3-,10-7-,16-13-",AAJODOMQIUQTFG-XAICKWAHSA-N
SMP0121229,alpha-Linolenic Acid Metabolism,Metabolic,PW_C012682,(Z)-3-Hexenal,HMDB0031498,C16310,23292.0,,6789-80-6,C6H10O,(3Z)-hex-3-enal,CC\C=C/CC=O,"InChI=1S/C6H10O/c1-2-3-4-5-6-7/h3-4,6H,2,5H2,1H3/b4-3-",GXANMBISFKBPEX-ARJAWSKDSA-N
SMP0121229,alpha-Linolenic Acid Metabolism,Metabolic,PW_C104801,12-Oxo-9(Z)-dodecenoic acid,,C16311,19143.0,,,C12H20O3,(9Z)-12-oxododec-9-enoic acid,OC(=O)CCCCCCC\C=C/CC=O,"InChI=1S/C12H20O3/c13-11-9-7-5-3-1-2-4-6-8-10-12(14)15/h5,7,11H,1-4,6,8-10H2,(H,14,15)/b7-5-",KIHXTOVLSZRTHJ-ALCCZGGFSA-N
SMP0121229,alpha-Linolenic Acid Metabolism,Metabolic,PW_C001144,NADH,HMDB0001487,C00004,16908.0,DB00157,58-68-4,C21H29N7O14P2,"[({[(2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy}(hydroxy)phosphoryl)oxy]({[(2R,3S,4R,5R)-5-(3-carbamoyl-1,4-dihydropyridin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy})phosphinic acid",NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](CO[P@](O)(=O)O[P@](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=NC3=C(N)N=CN=C23)[C@@H](O)[C@H]1O,"InChI=1S/C21H29N7O14P2/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(32)14(30)11(41-21)6-39-44(36,37)42-43(34,35)38-5-10-13(29)15(31)20(40-10)27-3-1-2-9(4-27)18(23)33/h1,3-4,7-8,10-11,13-16,20-21,29-32H,2,5-6H2,(H2,23,33)(H,34,35)(H,36,37)(H2,22,24,25)/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1",BOPGDPNILDQYTO-NNYOXOHSSA-N
SMP0121229,alpha-Linolenic Acid Metabolism,Metabolic,PW_C040034,Hydrogen Ion,HMDB0059597,C00080,15378.0,,,H,hydron,[H+],InChI=1S/p+1,GPRLSGONYQIRFK-UHFFFAOYSA-N
SMP0121229,alpha-Linolenic Acid Metabolism,Metabolic,PW_C104802,(3Z)-3-Hexen-1-ol,,C08492 ,28857.0,,,C6H12O,(3Z)-hex-3-en-1-ol,CC\C=C/CCO,"InChI=1S/C6H12O/c1-2-3-4-5-6-7/h3-4,7H,2,5-6H2,1H3/b4-3-",UFLHIIWVXFIJGU-ARJAWSKDSA-N
SMP0121229,alpha-Linolenic Acid Metabolism,Metabolic,PW_C001005,Zinc (II) ion,HMDB0001303,C00038,29105.0,DB01593,23713-49-7,Zn,zinc(2+) ion,[Zn++],InChI=1S/Zn/q+2,PTFCDOFLOPIGGS-UHFFFAOYSA-N
SMP0121229,alpha-Linolenic Acid Metabolism,Metabolic,PW_C000940,Acetyl-CoA,HMDB0001206,C00024,15351.0,,72-89-9,C23H38N7O17P3S,"{[(2R,3S,4R,5R)-2-({[({[(3R)-3-[(2-{[2-(acetylsulfanyl)ethyl]carbamoyl}ethyl)carbamoyl]-3-hydroxy-2,2-dimethylpropoxy](hydroxy)phosphoryl}oxy)(hydroxy)phosphoryl]oxy}methyl)-5-(6-amino-9H-purin-9-yl)-4-hydroxyoxolan-3-yl]oxy}phosphonic acid",CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N,"InChI=1S/C23H38N7O17P3S/c1-12(31)51-7-6-25-14(32)4-5-26-21(35)18(34)23(2,3)9-44-50(41,42)47-49(39,40)43-8-13-17(46-48(36,37)38)16(33)22(45-13)30-11-29-15-19(24)27-10-28-20(15)30/h10-11,13,16-18,22,33-34H,4-9H2,1-3H3,(H,25,32)(H,26,35)(H,39,40)(H,41,42)(H2,24,27,28)(H2,36,37,38)/t13-,16-,17-,18+,22-/m1/s1",ZSLZBFCDCINBPY-ZSJPKINUSA-N
SMP0121229,alpha-Linolenic Acid Metabolism,Metabolic,PW_C021040,cis-3-Hexenyl acetate,HMDB0040215,C19757,61316.0,,3681-71-8,C8H14O2,(3Z)-hex-3-en-1-yl acetate,CC\C=C/CCOC(C)=O,"InChI=1S/C8H14O2/c1-3-4-5-6-7-10-8(2)9/h4-5H,3,6-7H2,1-2H3/b5-4-",NPFVOOAXDOBMCE-PLNGDYQASA-N
SMP0121229,alpha-Linolenic Acid Metabolism,Metabolic,PW_C001099,Coenzyme A,HMDB0001423,C00010,1146900.0,,85-61-0,C21H36N7O16P3S,"{[(2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-4-hydroxy-2-({[hydroxy({hydroxy[(3R)-3-hydroxy-2,2-dimethyl-3-({2-[(2-sulfanylethyl)carbamoyl]ethyl}carbamoyl)propoxy]phosphoryl}oxy)phosphoryl]oxy}methyl)oxolan-3-yl]oxy}phosphonic acid",CC(C)(COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N)[C@@H](O)C(=O)NCCC(=O)NCCS,"InChI=1S/C21H36N7O16P3S/c1-21(2,16(31)19(32)24-4-3-12(29)23-5-6-48)8-41-47(38,39)44-46(36,37)40-7-11-15(43-45(33,34)35)14(30)20(42-11)28-10-27-13-17(22)25-9-26-18(13)28/h9-11,14-16,20,30-31,48H,3-8H2,1-2H3,(H,23,29)(H,24,32)(H,36,37)(H,38,39)(H2,22,25,26)(H2,33,34,35)/t11-,14-,15-,16+,20-/m1/s1",RGJOEKWQDUBAIZ-IBOSZNHHSA-N
SMP0121229,alpha-Linolenic Acid Metabolism,Metabolic,PW_C000721,NAD,HMDB0000902,C00003,15846.0,,53-84-9,C21H28N7O14P2,"1-[(2R,3R,4S,5R)-5-[({[({[(2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy}(hydroxy)phosphoryl)oxy](hydroxy)phosphoryl}oxy)methyl]-3,4-dihydroxyoxolan-2-yl]-3-carbamoyl-1lambda5-pyridin-1-ylium",NC(=O)C1=C[N+](=CC=C1)[C@@H]1O[C@H](COP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=NC3=C2N=CN=C3N)[C@@H](O)[C@H]1O,"InChI=1S/C21H27N7O14P2/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(32)14(30)11(41-21)6-39-44(36,37)42-43(34,35)38-5-10-13(29)15(31)20(40-10)27-3-1-2-9(4-27)18(23)33/h1-4,7-8,10-11,13-16,20-21,29-32H,5-6H2,(H5-,22,23,24,25,33,34,35,36,37)/p+1/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1",BAWFJGJZGIEFAR-NNYOXOHSSA-O
SMP0121229,alpha-Linolenic Acid Metabolism,Metabolic,PW_C000544,Fe2+,HMDB0000692,C14818,29033.0,DB01592,15438-31-0,Fe,lambda2-iron(2+) ion,[Fe++],InChI=1S/Fe/q+2,CWYNVVGOOAEACU-UHFFFAOYSA-N
SMP0121229,alpha-Linolenic Acid Metabolism,Metabolic,PW_C022126,"(all-Z)-8,11,14-Heptadecatrienal",HMDB0041333,C16343,,,56797-44-5,C17H28O,"(8E,11Z,14E)-heptadeca-8,11,14-trienal",CC\C=C\C\C=C/C\C=C\CCCCCCC=O,"InChI=1S/C17H28O/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18/h3-4,6-7,9-10,17H,2,5,8,11-16H2,1H3/b4-3+,7-6-,10-9+",NIPNNUONNZABRE-BXPSWRNBSA-N
SMP0121229,alpha-Linolenic Acid Metabolism,Metabolic,PW_C001316,Carbon dioxide,HMDB0001967,C00011,16526.0,,124-38-9,CO2,methanedione,O=C=O,InChI=1S/CO2/c2-1-3,CURLTUGMZLYLDI-UHFFFAOYSA-N
